Sample,emax,Ct1S0pp,Ct1S0np,Ct1S0nn,Ct3S1,C1S0,C3P0,C1P1,C3P1,C3S1,CE1,C3P2,c1,c2,c3,c4,cD,cE,Nucl bra,J bra,P bra,n bra,Energy bra,Nucl ket,J ket,P ket,n ket,Energy ket,Zero,One,Two,Rch,Z,N,eb_pred,r_pred,eb_unc,r_unc
652514,4,-0.345703890691,-0.339757541105,-0.344368092686,-0.246509757631,2.515123031213,0.380442282015,-0.069163963929,-1.034502447524,0.859705841798,0.359505401656,-0.921032827046,-0.77551654306,-0.564913393915,-0.575621614675,0.96594179208,-1.711401455327,-0.548002142671,O24,0,+,1.0,-91.1455658,O24,0,+,1.0,-91.1455658,7.41523371,0.5028822669664204,-0.0849534186295385,2.8995815988409226,8,16,-88.15519,2.93331,2.485055935492531,0.03458561368158038
652547,4,-0.346541426733,-0.337531361771,-0.341415208741,-0.249364228373,2.390526262149,0.992173760789,0.04438151092,-0.897612883234,0.923178096979,0.310416760316,-0.814202194733,-0.756132220277,-0.540236643142,-0.636756446267,0.945097018812,-0.705952836241,-0.405437122369,O24,0,+,1.0,-65.254377,O24,0,+,1.0,-65.254377,8.51027392,0.8082603573845387,-0.0576365864595177,3.13612955423162,8,16,-62.51343,3.1645195,2.624653471089176,0.034960611051749385
653930,4,-0.33732690383,-0.341554126617,-0.337532771763,-0.264356038663,2.503046531736,1.216402625344,-0.023758057813,-1.061934201652,1.002717766645,0.539418283821,-0.915307052601,-0.766014685215,-0.53571188541,-0.602504474209,0.94321560703,2.317035169306,0.421191570746,O24,0,+,1.0,-100.8153716,O24,0,+,1.0,-100.8153716,7.60917006,0.5011178351806709,-0.0934878570569838,2.931076752342676,8,16,-98.47764,2.9604309,2.518481584464784,0.03392909989521429
656359,4,-0.349731733126,-0.350554466887,-0.344352889479,-0.264637348658,2.65411131168,0.672289677229,-0.091878123815,-1.283590561009,0.987309280533,0.575899820385,-0.891741265215,-0.735166889279,-0.711488925579,-0.305024082458,0.818474061491,3.862936565425,0.78193410234,O24,0,+,1.0,-99.3687118,O24,0,+,1.0,-99.3687118,7.32077959,0.5936514511346753,-0.079477726892895,2.899890377969791,8,16,-97.66812,2.9274788,2.3863620675445643,0.03511270674410467
657168,4,-0.346475379304,-0.341610624764,-0.342128539807,-0.232606540907,2.611166642483,1.001463157257,0.039176575154,-1.187275695662,0.683486835294,0.331836935124,-0.847306749245,-0.764661137221,-0.402190064236,-0.816470964815,0.999033060374,3.757157595758,0.934281123144,O24,0,+,1.0,-98.0057828,O24,0,+,1.0,-98.0057828,7.55185454,0.5001455315318067,-0.0881115000327379,2.9220368686070795,8,16,-95.739044,2.9464293,2.36541791779413,0.03649520609080167
660700,4,-0.34234308679,-0.348616531167,-0.345578826984,-0.243437075963,2.741866936699,0.65872211619,-0.057624581801,-1.076757068606,0.819834827267,0.357314099042,-0.752559097511,-0.768288630163,-0.500943850368,-0.671285088754,0.943801053889,1.004548158767,0.384274263234,O24,0,+,1.0,-75.3594207,O24,0,+,1.0,-75.3594207,8.06705471,0.6892787319814269,-0.0692493907817951,3.043270435107539,8,16,-72.409904,3.0761476,2.4741232448248107,0.035751972975268304
665011,4,-0.338219472955,-0.335636587525,-0.343263952327,-0.259556495632,2.432816360344,1.320127511646,0.051437494339,-1.234869456247,0.97984037511,0.450366159333,-0.894549654751,-0.738497322464,-0.517432424863,-0.629554875469,0.924360377785,-1.688368991049,-0.515339747087,O24,0,+,1.0,-103.2213172,O24,0,+,1.0,-103.2213172,7.41493544,0.4103784595781183,-0.1042898596046285,2.880179669738242,8,16,-100.56611,2.8958306,2.5938171661371823,0.035320728871221195
668896,4,-0.331990063393,-0.329638344363,-0.333268421453,-0.236301097225,2.439866396889,1.519086110923,0.040541907214,-0.994409826372,0.764615272834,0.323037786443,-0.757148545542,-0.74294136383,-0.298789732675,-0.900193804223,1.110062231298,1.585017435249,0.410059655513,O24,0,+,1.0,-76.1669404,O24,0,+,1.0,-76.1669404,8.26467069,0.5855893023827887,-0.0817773442737,3.056614718624035,8,16,-73.74544,3.080173,2.5581031102237057,0.035219830231494935
669764,4,-0.322255070901,-0.323918640337,-0.320692506015,-0.219891487355,2.307861769533,0.732458606904,0.099931698099,-1.014841718201,0.644528053876,0.20256529848,-0.796801768687,-0.712111203026,-0.239313470349,-0.91865633818,1.09639499439,2.922490805191,0.606892239654,O24,0,+,1.0,-74.31331780000001,O24,0,+,1.0,-74.31331780000001,8.08298211,0.622977880483218,-0.0785303686492763,3.033453561839037,8,16,-71.90982,3.073294,2.5079774881708365,0.035326894076980676
669987,4,-0.342812201133,-0.347202850938,-0.341942563396,-0.259468998671,2.638265171013,1.364427395013,-0.036252181424,-1.207968622588,0.98019225047,0.456466459964,-0.805048327406,-0.744824210461,-0.574618959866,-0.542757339278,0.895235433512,-1.223082212686,-0.025167752437,O24,0,+,1.0,-87.3434738,O24,0,+,1.0,-87.3434738,7.55602766,0.4975709020710483,-0.0940094864171291,2.921301074119872,8,16,-83.805405,2.9650726,2.3931923753832645,0.038013006411333934
