Sample,emax,Ct1S0pp,Ct1S0np,Ct1S0nn,Ct3S1,C1S0,C3P0,C1P1,C3P1,C3S1,CE1,C3P2,c1,c2,c3,c4,cD,cE,Nucl bra,J bra,P bra,n bra,Energy bra,Nucl ket,J ket,P ket,n ket,Energy ket,Zero,One,Two,Rch,Z,N,eb_pred,r_pred,eb_unc,r_unc
257776,8,-0.334627604558,-0.342326672369,-0.338673292002,-0.227936461844,2.593124670759,1.478225024653,-0.002779950986,-1.132917975664,0.716037976715,0.224313663906,-0.811845807397,-0.764486046264,-0.412003888097,-0.764311163028,1.040389491363,-1.622795638035,0.07629931226,O20,0,+,1.0,-123.573332,O20,0,+,1.0,-123.573332,6.8962975,0.1527777163518002,0.0023458288920248,2.771882381206646,8,12,-122.08304,2.769565,2.0724455724028754,0.025734119579958765
258392,8,-0.342712431386,-0.340005607226,-0.34295258374,-0.242505687909,2.592416119438,1.104431752247,0.03505293299,-1.150782251995,0.815487968096,0.359710595304,-0.819619411891,-0.716725335506,-0.476923904246,-0.626208836472,0.918919717282,0.531185435819,0.286810651232,O20,0,+,1.0,-126.312988,O20,0,+,1.0,-126.312988,6.9225764,0.2428210123778585,0.0030091359169022,2.792904838746705,8,12,-124.047005,2.7928333,2.025839232826796,0.02418639222243933
260194,8,-0.352281804615,-0.35149608813,-0.359010637403,-0.233502060618,2.65899061338,1.259584846623,-0.149206248261,-1.082922908628,0.777556630195,0.239748277007,-0.971864160107,-0.731251970563,-0.668192601136,-0.394062639862,0.86952572563,-2.768705619198,-0.564527108067,O20,0,+,1.0,-115.8515567,O20,0,+,1.0,-115.8515567,7.03809442,0.1331311020069845,0.0056155175008154,2.79441441620741,8,12,-114.40336,2.790218,1.9903860394378066,0.025896614291533376
260293,8,-0.32528960685,-0.319538925649,-0.320506092095,-0.243306439231,2.205077120201,0.996968079154,0.112929704316,-0.998316141876,0.745537785758,0.530346016292,-0.743718063166,-0.745075436716,-0.16172751933,-1.041263009462,1.19733292922,-3.886382812477,-1.167399694914,O20,0,+,1.0,-123.788006,O20,0,+,1.0,-123.788006,6.78092604,0.2212789412734243,0.0079743841467208,2.764433080293344,8,12,-123.14569,2.7532227,2.0471197100595813,0.024878298768405447
262163,8,-0.328016519269,-0.333794452551,-0.330806180827,-0.240873887073,2.325071466854,1.269484910772,-0.000300074306,-1.049742703936,0.828105548462,0.280658834405,-0.893545839285,-0.726483522147,-0.57449942152,-0.569729127955,0.915720476191,-0.069620183366,-0.0567308932,O20,0,+,1.0,-104.2472343,O20,0,+,1.0,-104.2472343,7.51119676,0.2444798378574453,0.0020128923207891,2.896480688728692,8,12,-103.59657,2.8935041,1.986536775680709,0.025518079821703822
262496,8,-0.343280887773,-0.342506583081,-0.346095103479,-0.271408042584,2.508508620452,0.852329850635,-0.050645383644,-1.304614913962,1.059724525975,0.630248284985,-0.930394813872,-0.730957092916,-0.689627957237,-0.352175591659,0.806181723849,1.671223771335,0.107584850267,O20,0,+,1.0,-133.968817,O20,0,+,1.0,-133.968817,6.61772823,0.2213762107982466,0.0085272075809083,2.734875232689629,8,12,-132.00592,2.713321,2.078021053506702,0.026142283370300227
267296,8,-0.321983145961,-0.320192979832,-0.321300215098,-0.231847331413,2.152409387275,0.612702885078,0.110966711134,-1.095257827826,0.697938747631,0.298169712673,-0.771930453694,-0.727065290298,-0.375969313703,-0.811442136916,1.00562458593,-0.187030433606,-0.354469643348,O20,0,+,1.0,-110.1769782,O20,0,+,1.0,-110.1769782,7.30993677,0.3491783035962058,0.001716493215704,2.8797122177071635,8,12,-107.921074,2.8672335,1.9689103144433848,0.0257992664956485
268333,8,-0.335204596231,-0.335799749672,-0.335658401547,-0.249560947034,2.459760518308,0.831445473655,0.107593762838,-0.940206467945,0.817687567662,0.517053213901,-0.813027159054,-0.762645914764,-0.374539352092,-0.819469742734,1.051939552517,-0.96319156183,-0.168419270547,O20,0,+,1.0,-130.415656,O20,0,+,1.0,-130.415656,6.76630954,0.2268769866729685,0.0070602633916611,2.7626360020937666,8,12,-128.96985,2.7550805,2.0936991866885895,0.027107807846620556
270159,8,-0.344071295711,-0.346584306941,-0.346658142743,-0.243865190096,2.5656176516,0.780931669565,-0.044932713354,-1.068725262469,0.876807911234,0.270286758367,-0.946717878207,-0.761423583767,-0.67845456355,-0.427645914086,0.818580037506,2.418059400885,0.530837702493,O20,0,+,1.0,-123.831282,O20,0,+,1.0,-123.831282,7.16656376,0.2590740145764797,0.0026346030829397,2.8390461897720893,8,12,-122.40468,2.8449368,2.1059877837847947,0.025649030362649858
273612,8,-0.343730700185,-0.341017935511,-0.338112094983,-0.248916329848,2.606412279405,0.742925427457,-0.018087702744,-1.256383480303,0.866638716536,0.435185286082,-0.759376506717,-0.72588595222,-0.47999083322,-0.601696622376,0.961861028994,-3.814280725227,-0.705667276896,O20,0,+,1.0,-122.086109,O20,0,+,1.0,-122.086109,6.41439483,0.2698367412373857,0.0013211488521799,2.705081072738776,8,12,-120.604,2.6990552,1.9696362692081277,0.02464910270738589
